Year,Term,Department,Course,Section,Enrollment,MedianGrade
8,F,WRIT,2,1,15,A
8,F,WRIT,2,2,15,A-
8,F,WRIT,2,3,12,A-
8,F,WRIT,2,4,16,A
8,F,WRIT,2,5,16,A-/B+
8,F,WRIT,2,6,15,B+
8,F,WRIT,2,7,13,A-
8,F,WRIT,5,1,18,B+
8,F,WRIT,5,2,17,A-
8,F,WRIT,5,3,18,A-
8,F,WRIT,5,4,13,B+
8,F,WRIT,5,5,10,A-/B+
8,F,WRIT,5,6,18,A-
8,F,WRIT,5,7,18,A-/B+
8,F,WRIT,5,8,19,B+
8,F,WRIT,5,9,18,A-
8,F,WRIT,5,10,18,A-
8,F,WRIT,5,11,18,A
8,F,WRIT,5,12,18,A/A-
8,F,WRIT,5,13,18,A-/B+
8,F,WRIT,5,14,18,B+
8,F,WRIT,5,15,18,A-
8,F,WRIT,5,16,18,B+/B
8,F,WRIT,5,17,18,B+
8,F,WRIT,5,18,12,B+/B
8,F,WRIT,5,19,18,B+
8,F,WRIT,5,20,18,B+
8,F,WRIT,5,21,12,A-/B+
8,F,WRIT,5,22,16,B+/B
8,F,WRIT,5,23,17,A-
8,F,WRIT,5,24,18,B+
8,F,WRIT,42,1,10,A-
9,W,AAAS,7,1,16,A/A-
9,W,AAAS,10,1,20,B+
9,W,AAAS,16,1,15,B+
9,W,AAAS,36,1,45,A-
9,W,AAAS,37,1,27,B+
9,W,AAAS,40,1,15,A
9,W,AAAS,85,1,26,B+
9,W,AMES,12,1,39,A
9,W,AMES,20,1,15,A-
9,W,AMES,21,1,13,A
9,W,ANTH,3,1,66,B+
9,W,ANTH,4,1,31,B+
9,W,ANTH,17,1,34,B+
9,W,ANTH,21,1,56,B+
9,W,ANTH,43,1,17,B+
9,W,ANTH,50,6,15,A-
9,W,ANTH,51,90,20,B+
9,W,ANTH,52,90,20,B+
9,W,ANTH,54,90,13,A-
9,W,ANTH,73,1,10,A-
9,W,ANTH,78,1,10,A-/B+
9,W,ARAB,2,1,17,A-
9,W,ARAB,2,2,19,A
9,W,ARAB,2,3,12,A
9,W,ARAB,22,2,12,A/A-
9,W,ARAB,24,1,13,A
9,W,ARAB,63,1,25,A-
9,W,ARTH,2,1,71,B+
9,W,ARTH,7,1,11,A-
9,W,ARTH,16,2,14,A-
9,W,ARTH,20,1,22,A-/B+
9,W,ARTH,51,1,31,A-
9,W,ARTH,52,1,47,B+
9,W,ARTH,63,1,19,B+
9,W,ARTH,67,1,28,A-
9,W,ARTH,83,1,10,A-
9,W,ARTH,86,1,11,A-
9,W,ASTR,1,1,144,A-
9,W,BIOL,7,1,16,B+/B
9,W,BIOL,11,1,36,B
9,W,BIOL,13,1,111,B
9,W,BIOL,14,1,45,B+
9,W,BIOL,27,1,11,B+
9,W,BIOL,29,1,23,B+
9,W,BIOL,42,1,25,B+
9,W,BIOL,45,1,39,B
9,W,BIOL,47,1,12,B+/B
9,W,BIOL,55,90,15,A-
9,W,BIOL,56,90,15,A-
9,W,BIOL,57,90,15,A
9,W,BIOL,66,1,19,B+
9,W,BIOL,78,1,32,A-
9,W,BIOL,128,1,23,B+
9,W,CHEM,5,1,88,B
9,W,CHEM,5,2,116,B
9,W,CHEM,7,1,16,A-
9,W,CHEM,52,1,70,B+/B
9,W,CHEM,58,1,17,B+
9,W,CHEM,64,1,35,B+
9,W,CHEM,67,1,10,A-/B+
9,W,CHEM,87,1,10,A/A-
9,W,CHIN,2,1,16,A-
9,W,CHIN,2,2,10,A/A-
9,W,CHIN,10,1,39,A
9,W,CHIN,22,2,13,A-
9,W,CHIN,32,1,16,A-
9,W,CHIN,43,1,18,A-
9,W,CHIN,51,1,14,A/A-
9,W,CHIN,62,2,29,A-
9,W,CHIN,83,1,12,A
9,W,CLST,1,1,67,B+
9,W,CLST,3,1,13,B+
9,W,CLST,7,1,16,A-/B+
9,W,CLST,17,1,30,B+
9,W,CLST,22,1,12,A-
9,W,CLST,24,1,21,B+
9,W,COCO,1,1,24,B+
9,W,COCO,3,1,14,B+/B
9,W,COCO,9,1,13,B
9,W,COCO,10,1,49,A
9,W,COCO,14,1,15,A
9,W,COLT,7,1,15,A-
9,W,COLT,10,1,13,A
9,W,COLT,19,1,18,A
9,W,COLT,49,1,71,A-
9,W,COLT,54,1,24,A
9,W,COLT,55,1,10,A
9,W,COLT,65,1,24,B+
9,W,COSC,7,1,12,A-
9,W,COSC,8,1,20,B+
9,W,COSC,19,1,17,B+
9,W,COSC,23,1,18,A-
9,W,COSC,32,1,14,A/A-
9,W,COSC,38,1,11,A
9,W,COSC,39,1,30,B+
9,W,EARS,2,1,23,A
9,W,EARS,5,1,75,B
9,W,EARS,9,1,12,B+
9,W,EARS,66,1,20,A
9,W,ECON,1,1,76,B+
9,W,ECON,1,2,76,B+
9,W,ECON,1,3,88,B
9,W,ECON,1,4,88,B
9,W,ECON,10,1,61,B
9,W,ECON,10,2,61,B
9,W,ECON,10,3,21,B
9,W,ECON,20,1,42,A-
9,W,ECON,20,2,42,A-
9,W,ECON,21,1,49,B+
9,W,ECON,21,2,49,B+
9,W,ECON,22,1,31,B+
9,W,ECON,22,2,64,B+
9,W,ECON,22,3,64,B+
9,W,ECON,24,1,45,A-
9,W,ECON,24,2,45,A-
9,W,ECON,25,1,13,B
9,W,ECON,29,1,71,B+
9,W,ECON,29,2,71,B+
9,W,ECON,35,1,24,A-
9,W,ECON,35,2,24,A-
9,W,ECON,36,1,48,A-
9,W,ECON,36,2,48,A-
9,W,ECON,39,1,61,B+
9,W,ECON,39,2,61,B+
9,W,ECON,44,1,24,A
9,W,ECON,44,2,24,A
9,W,ECON,46,1,27,A-
9,W,ECON,46,2,27,A-
9,W,ECON,48,1,22,A-
9,W,ECON,48,2,22,A-
9,W,ECON,49,1,18,A-
9,W,ECON,49,2,18,A-
9,W,ECON,55,1,61,B+
9,W,ECON,82,1,12,A/A-
9,W,EDUC,7,1,15,B+
9,W,EDUC,16,1,30,A
9,W,EDUC,29,1,22,A-
9,W,EDUC,58,1,23,A
9,W,EDUC,64,1,27,B+
9,W,ENGL,7,2,15,B+
9,W,ENGL,7,3,14,A-/B+
9,W,ENGL,7,4,14,B+/B
9,W,ENGL,15,1,12,A
9,W,ENGL,17,1,17,B+
9,W,ENGL,38,1,28,B+
9,W,ENGL,40,1,16,A-
9,W,ENGL,42,1,136,A-
9,W,ENGL,50,1,47,B+
9,W,ENGL,53,1,17,A-
9,W,ENGL,60,3,39,A-
9,W,ENGL,62,2,24,A
9,W,ENGL,63,2,24,A-
9,W,ENGL,65,1,27,B+
9,W,ENGL,80,1,12,A/A-
9,W,ENGL,80,2,10,A-
9,W,ENGL,80,3,11,A
9,W,ENGL,82,1,12,A-
9,W,ENGL,83,1,12,A-
9,W,ENGS,1,1,12,A-/B+
9,W,ENGS,7,1,16,A-
9,W,ENGS,10,1,29,A
9,W,ENGS,12,1,19,A-
9,W,ENGS,22,1,60,B+
9,W,ENGS,24,1,15,B
9,W,ENGS,27,1,20,A-
9,W,ENGS,32,1,34,B+
9,W,ENGS,34,1,10,A-
9,W,ENGS,44,1,18,B+
9,W,ENGS,52,1,16,A
9,W,ENGS,66,1,17,B+
9,W,ENGS,87,1,15,A
9,W,ENGS,290,1,21,A-
9,W,ENVS,1,1,29,B+
9,W,ENVS,7,1,11,B+
9,W,ENVS,12,1,39,B+
9,W,ENVS,20,1,18,B+
9,W,ENVS,55,1,61,B+
9,W,FILM,7,1,15,A-
9,W,FILM,21,1,22,B+
9,W,FILM,33,1,12,A
9,W,FILM,35,1,10,A/A-
9,W,FILM,40,1,10,A-
9,W,FILM,41,1,11,B+
9,W,FILM,42,1,19,A-
9,W,FILM,46,1,45,A-
9,W,FREN,1,1,16,B+
9,W,FREN,1,2,16,A
9,W,FREN,2,1,14,A-
9,W,FREN,2,2,22,B+
9,W,FREN,2,3,10,A-
9,W,FREN,3,2,20,A-
9,W,FREN,3,3,18,A-
9,W,FREN,3,92,16,A
9,W,FREN,5,92,16,B
9,W,FREN,6,92,16,A-
9,W,FREN,8,1,24,A-
9,W,FREN,8,90,14,A-
9,W,FREN,10,1,17,A-
9,W,FREN,10,90,14,A-
9,W,FREN,12,90,14,A-/B+
9,W,FREN,20,1,11,A
9,W,FREN,23,1,14,A-
9,W,FREN,29,90,12,A-
9,W,FREN,30,90,12,A-
9,W,FREN,31,90,12,A-
9,W,FREN,78,1,12,A-
9,W,GEOG,1,1,58,A-
9,W,GEOG,2,1,41,A-
9,W,GEOG,5,1,21,B
9,W,GEOG,7,1,16,A-
9,W,GEOG,25,1,34,A-
9,W,GEOG,25,2,30,A-
9,W,GEOG,58,1,28,B+
9,W,GERM,1,1,11,B+
9,W,GERM,2,1,10,A-
9,W,GERM,2,2,10,A-
9,W,GOVT,3,1,40,B+
9,W,GOVT,4,1,39,B
9,W,GOVT,5,1,46,A-
9,W,GOVT,5,2,46,B+
9,W,GOVT,6,1,15,A
9,W,GOVT,7,1,16,A-
9,W,GOVT,7,2,16,A-/B+
9,W,GOVT,10,1,31,B
9,W,GOVT,18,1,34,B
9,W,GOVT,38,1,30,A-
9,W,GOVT,47,1,39,B
9,W,GOVT,49,1,31,B+
9,W,GOVT,49,5,35,A-
9,W,GOVT,50,1,40,A-
9,W,GOVT,52,1,35,B+
9,W,GOVT,54,1,42,B+
9,W,GOVT,60,2,33,B+
9,W,GOVT,81,24,12,A-
9,W,GOVT,83,20,18,A-
9,W,GOVT,85,19,13,B+
9,W,GOVT,85,22,16,A
9,W,HIST,5,3,19,A-
9,W,HIST,5,5,21,B+
9,W,HIST,6,1,35,B+
9,W,HIST,7,1,16,B+
9,W,HIST,7,2,10,A-/B+
9,W,HIST,12,1,25,B+
9,W,HIST,20,1,44,B+
9,W,HIST,25,1,40,B+/B
9,W,HIST,27,1,22,B+
9,W,HIST,28,1,13,A-
9,W,HIST,34,1,47,B+
9,W,HIST,43,1,47,B+
9,W,HIST,57,1,16,B+
9,W,HIST,60,1,13,B+
9,W,HIST,65,1,55,B+
9,W,HIST,70,1,13,A-
9,W,HIST,76,1,12,B+
9,W,HIST,89,1,12,A-
9,W,HIST,94,5,30,B+
9,W,HIST,96,1,17,B+
9,W,HIST,96,2,16,A-/B+
9,W,HIST,99,1,15,A
9,W,HUM,2,2,14,A-/B+
9,W,HUM,2,3,15,B+
9,W,HUM,2,4,14,A-
9,W,ITAL,1,1,11,A-
9,W,ITAL,1,2,15,A
9,W,ITAL,2,1,19,A-
9,W,ITAL,3,1,10,A-/B+
9,W,ITAL,3,2,15,A-
9,W,ITAL,3,90,19,A-
9,W,ITAL,5,90,19,A
9,W,ITAL,6,90,19,A-
9,W,ITAL,10,1,11,A-
9,W,JAPN,2,1,17,B+
9,W,JAPN,32,1,10,A
9,W,JAPN,61,1,71,A-
9,W,JWST,4,1,35,A-
9,W,JWST,41,2,14,A-
9,W,JWST,81,1,24,A
9,W,KORN,61,1,10,A
9,W,LACS,4,1,15,B+
9,W,LACS,7,1,15,B+
9,W,LACS,42,1,56,B+
9,W,LACS,53,1,35,A-
9,W,LAT,1,1,15,A
9,W,LAT,3,1,18,A-
9,W,LAT,3,2,13,B+
9,W,LATS,54,1,10,A-
9,W,LING,10,1,23,A
9,W,LING,17,1,28,A-
9,W,LING,21,1,15,A-
9,W,LING,27,1,24,A-
9,W,MATH,2,1,28,B
9,W,MATH,2,2,28,B
9,W,MATH,3,1,56,B
9,W,MATH,4,1,20,A
9,W,MATH,5,1,24,B+
9,W,MATH,8,1,80,B
9,W,MATH,8,2,80,B
9,W,MATH,13,1,40,B
9,W,MATH,14,1,15,A-
9,W,MATH,19,1,17,B+
9,W,MATH,23,1,35,A
9,W,MATH,24,1,34,B+
9,W,MATH,28,1,11,A-
9,W,MATH,35,1,17,B
9,W,MATH,63,1,26,B+
9,W,MATH,69,1,16,A-
9,W,MATH,81,1,11,A-
9,W,MUS,2,1,13,A-
9,W,MUS,4,1,31,A
9,W,MUS,6,1,32,B+
9,W,MUS,7,1,16,A-
9,W,MUS,40,1,16,A
9,W,MUS,51,1,33,A
9,W,NAS,10,1,31,B+
9,W,NAS,22,1,33,A
9,W,NAS,34,1,39,A-
9,W,NAS,36,1,33,B+
9,W,NAS,81,1,17,B+
9,W,PBPL,5,1,85,B+
9,W,PBPL,81,5,19,B+
9,W,PHIL,6,1,20,A
9,W,PHIL,8,1,55,A-
9,W,PHIL,15,1,22,A-
9,W,PHIL,22,1,30,A-
9,W,PHIL,23,1,19,A-
9,W,PHIL,24,1,30,B+
9,W,PHIL,27,1,10,A/A-
9,W,PHIL,31,1,10,A-
9,W,PHIL,35,1,30,B+
9,W,PHYS,4,1,76,A-
9,W,PHYS,7,1,16,A-
9,W,PHYS,13,1,57,B+
9,W,PHYS,13,2,54,B+
9,W,PHYS,14,1,40,B
9,W,PHYS,16,1,11,A-
9,W,PHYS,41,1,18,B+/B
9,W,PHYS,48,1,34,B+
9,W,PSYC,1,1,101,B
9,W,PSYC,6,1,140,A-
9,W,PSYC,7,1,16,A-
9,W,PSYC,11,1,39,A-
9,W,PSYC,23,1,146,B
9,W,PSYC,26,1,82,A-
9,W,PSYC,50,1,21,B+
9,W,PSYC,50,2,32,B+
9,W,PSYC,53,1,34,B
9,W,PSYC,59,1,32,A-
9,W,PSYC,60,1,20,A/A-
9,W,PSYC,64,1,10,A-
9,W,PSYC,80,1,12,A-
9,W,PSYC,83,1,12,A-
9,W,PSYC,83,2,14,A
9,W,REL,1,1,32,B+
9,W,REL,4,1,35,A-
9,W,REL,7,1,14,B
9,W,REL,12,1,56,A-
9,W,REL,17,1,27,B+
9,W,REL,19,1,37,A-
9,W,REL,20,2,18,A-
9,W,REL,34,1,11,A-
9,W,REL,46,1,13,A-
9,W,REL,85,1,11,A-
9,W,RUSS,2,1,10,A-/B+
9,W,RUSS,2,2,12,A-/B+
9,W,RUSS,15,1,15,A
9,W,RUSS,28,1,10,A/A-
9,W,RUSS,32,1,14,A
9,W,RUSS,35,1,14,A-
9,W,SART,15,1,14,A-/B+
9,W,SART,15,2,16,A-
9,W,SART,15,3,15,A-
9,W,SART,15,4,17,A
9,W,SART,22,1,14,A-
9,W,SOCY,2,1,51,A-
9,W,SOCY,7,1,16,B+
9,W,SOCY,15,1,13,B+
9,W,SOCY,32,1,28,B+
9,W,SOCY,47,1,24,A
9,W,SOCY,50,1,27,B+
9,W,SOCY,55,1,19,B+
9,W,SOCY,66,1,27,B+
9,W,SPAN,1,1,19,B+
9,W,SPAN,1,2,20,A-
9,W,SPAN,2,1,11,A-
9,W,SPAN,2,2,18,B+/B
9,W,SPAN,2,3,20,B+
9,W,SPAN,2,4,21,B+
9,W,SPAN,3,1,14,B+/B
9,W,SPAN,3,2,22,B+
9,W,SPAN,3,3,23,B+
9,W,SPAN,3,90,19,A-
9,W,SPAN,3,91,22,A-
9,W,SPAN,5,90,19,A
9,W,SPAN,5,91,22,A
9,W,SPAN,6,90,19,A-
9,W,SPAN,6,91,22,A-
9,W,SPAN,9,1,17,A-
9,W,SPAN,9,2,17,A-
9,W,SPAN,10,1,17,A-
9,W,SPAN,10,2,17,A-
9,W,SPAN,21,1,25,A-
9,W,SPAN,31,1,10,A/A-
9,W,SPAN,37,1,12,A
9,W,SPAN,62,1,21,A
9,W,SPAN,77,1,22,A-
9,W,SPAN,80,1,10,A-
9,W,SPAN,80,2,10,A/A-
9,W,SPEE,20,1,13,A-
9,W,SPEE,25,1,14,A-
9,W,THEA,27,1,11,A
9,W,THEA,30,1,17,A
9,W,THEA,30,2,17,A
9,W,THEA,31,1,18,A
9,W,THEA,36,1,16,A
9,W,THEA,40,1,16,A
9,W,THEA,42,1,11,A
9,W,THEA,54,1,10,A
9,W,THEA,90,1,11,A
9,W,WGST,7,1,15,A-
9,W,WGST,10,1,20,A
9,W,WGST,15,1,14,A-
9,W,WGST,18,1,40,A/A-
9,W,WGST,23,1,22,B+
9,W,WGST,23,2,13,A-
9,W,WGST,36,3,26,B+
9,W,WGST,46,1,30,A-
9,W,WGST,54,3,10,A-
9,W,WRIT,3,1,15,A
9,W,WRIT,3,2,16,A-/B+
9,W,WRIT,3,3,11,A-
9,W,WRIT,3,4,16,A
9,W,WRIT,3,5,16,A-/B+
9,W,WRIT,3,6,15,B+
9,W,WRIT,3,7,14,A-
9,W,WRIT,5,1,10,A-
9,W,WRIT,5,2,18,A
9,W,WRIT,5,3,16,A-
9,W,WRIT,5,4,12,B+
9,W,WRIT,5,5,15,A-
9,W,WRIT,5,6,18,B
9,W,WRIT,5,7,14,A-
9,W,WRIT,5,8,18,B+
9,W,WRIT,5,9,18,A-
9,W,WRIT,5,10,18,B+
9,W,WRIT,5,11,18,B+
9,W,WRIT,5,12,13,B+
9,W,WRIT,5,13,17,B+
9,W,WRIT,5,14,17,B+
9,W,WRIT,5,15,17,B+
9,W,WRIT,5,16,18,A/A-
9,W,WRIT,5,17,17,B+
9,W,WRIT,5,18,18,A-
9,W,WRIT,5,19,18,A-
9,S,AAAS,1,1,15,A-
9,S,AAAS,12,1,13,B+
9,S,AAAS,15,1,21,B+
9,S,AAAS,18,2,18,B+
9,S,AAAS,26,2,23,A-
9,S,AAAS,44,1,27,B+
9,S,AAAS,47,1,16,B+
9,S,AAAS,50,1,23,B+
9,S,AAAS,51,1,12,A-
9,S,AAAS,52,1,23,B+
9,S,AAAS,67,1,15,A-
9,S,AAAS,91,1,12,A/A-
9,S,AMEL,7,1,15,A-
9,S,AMES,10,1,57,A-
9,S,AMES,13,1,42,A-
9,S,AMES,18,1,28,A
9,S,AMES,23,1,53,A-
9,S,AMES,26,1,33,B
9,S,AMES,40,1,13,A-
9,S,AMES,91,1,14,A-/B+
9,S,ANTH,1,1,53,B+
9,S,ANTH,9,1,36,B+
9,S,ANTH,20,1,64,B+
9,S,ANTH,32,1,33,B
9,S,ANTH,36,1,27,B+
9,S,ANTH,41,1,14,B
9,S,ANTH,45,1,39,B+
9,S,ANTH,47,1,10,B+
9,S,ANTH,48,1,22,A-
9,S,ANTH,50,4,40,A-
9,S,ANTH,50,5,11,A-
9,S,ARAB,3,1,18,A
9,S,ARAB,3,3,22,A-/B+
9,S,ARAB,62,1,230,A
9,S,ARAB,62,2,93,A
9,S,ARTH,7,1,16,A-/B+
9,S,ARTH,10,90,12,A-
9,S,ARTH,11,90,12,A-
9,S,ARTH,12,90,10,A-
9,S,ARTH,16,1,17,A-
9,S,ARTH,17,1,18,B+
9,S,ARTH,64,1,22,A-
9,S,ASTR,15,1,24,A-
9,S,BIOL,4,1,20,A-/B+
9,S,BIOL,7,1,16,A/A-
9,S,BIOL,11,1,147,B
9,S,BIOL,12,1,80,B
9,S,BIOL,15,1,23,B
9,S,BIOL,16,1,16,B+
9,S,BIOL,28,1,11,A-
9,S,BIOL,35,1,38,B
9,S,BIOL,37,1,56,B
9,S,BIOL,69,1,15,B+
9,S,BIOL,173,1,15,B+
9,S,CHEM,6,1,89,B
9,S,CHEM,6,2,135,B
9,S,CHEM,41,1,33,B+
9,S,CHEM,51,1,46,B
9,S,CHEM,61,1,24,B+
9,S,CHIN,3,1,18,A-
9,S,CHIN,23,1,13,A-
9,S,CHIN,33,1,10,A/A-
9,S,CHIN,44,1,11,A
9,S,CHIN,62,1,19,A-
9,S,CLST,2,1,37,A-
9,S,CLST,7,1,16,A-/B+
9,S,CLST,11,1,20,B+
9,S,CLST,11,2,22,A-
9,S,CLST,25,1,32,B+
9,S,CLST,30,90,14,A/A-
9,S,CLST,30,91,14,B+
9,S,CLST,31,90,14,A
9,S,CLST,80,1,12,A-
9,S,COCO,2,1,24,A
9,S,COCO,4,1,63,B+
9,S,COCO,6,1,22,B+
9,S,COCO,12,1,13,A-
9,S,COCO,13,1,21,B+
9,S,COGS,2,1,148,B
9,S,COLT,7,1,15,A-
9,S,COLT,10,1,14,A/A-
9,S,COLT,35,1,230,A
9,S,COLT,35,2,93,A
9,S,COLT,51,1,12,A-
9,S,COLT,60,1,11,A-
9,S,COLT,63,1,13,A-
9,S,COLT,67,1,15,A-
9,S,COSC,5,1,50,B+
9,S,COSC,23,1,19,A-
9,S,COSC,37,1,13,B+
9,S,COSC,47,1,14,A-
9,S,COSC,78,1,19,A
9,S,EARS,1,1,25,B+
9,S,EARS,3,1,120,B+
9,S,EARS,70,1,17,B+
9,S,ECON,1,1,36,B+/B
9,S,ECON,1,2,39,B
9,S,ECON,1,3,37,B-
9,S,ECON,1,4,37,B-
9,S,ECON,2,1,46,B/B-
9,S,ECON,10,1,61,B
9,S,ECON,10,2,61,B
9,S,ECON,10,3,61,B
9,S,ECON,20,1,58,B+
9,S,ECON,20,2,58,B+
9,S,ECON,21,1,67,B+
9,S,ECON,21,2,67,B+
9,S,ECON,22,1,61,B+
9,S,ECON,22,2,61,B+
9,S,ECON,26,1,65,B
9,S,ECON,26,2,65,B
9,S,ECON,27,1,34,B+
9,S,ECON,29,1,66,B+
9,S,ECON,29,2,66,B+
9,S,ECON,36,1,13,A-
9,S,ECON,36,2,14,A
9,S,ECON,39,1,67,B+
9,S,ECON,39,2,67,B+
9,S,ECON,46,1,54,A
9,S,ECON,46,2,54,A
9,S,ECON,46,3,54,A
9,S,ECON,46,5,54,A
9,S,ECON,49,1,20,B+
9,S,ECON,49,2,20,B+
9,S,ECON,72,1,27,B+
9,S,ECON,81,1,10,A
9,S,EDUC,45,1,11,B+
9,S,EDUC,50,1,25,B+
9,S,EDUC,60,1,16,A-
9,S,EDUC,62,1,91,B+
9,S,ENGL,7,1,13,A-
9,S,ENGL,7,2,16,B+
9,S,ENGL,7,3,14,A-/B+
9,S,ENGL,7,5,13,A-
9,S,ENGL,7,6,16,B+
9,S,ENGL,8,1,25,A-
9,S,ENGL,12,1,27,A-
9,S,ENGL,15,1,20,B+
9,S,ENGL,21,1,10,A-/B+
9,S,ENGL,23,1,19,A-
9,S,ENGL,26,1,14,A-
9,S,ENGL,28,1,32,A
9,S,ENGL,45,1,39,A-
9,S,ENGL,47,1,177,A-
9,S,ENGL,48,1,43,B
9,S,ENGL,60,4,12,A-/B+
9,S,ENGL,67,9,20,B+
9,S,ENGL,67,10,23,A-
9,S,ENGL,67,11,19,A-
9,S,ENGL,70,2,12,A-/B+
9,S,ENGL,71,3,11,A-
9,S,ENGL,72,4,12,A/A-
9,S,ENGL,75,1,12,A/A-
